timestamp,reqNum
1543733798,3
1543733800,25
1543733801,35
1543733802,33
1543733803,31
1543733804,33
1543733805,30
1543733806,35
1543733807,36
1543733808,31
1543733809,32
1543733810,35
1543733811,30
1543733812,35
1543733813,34
1543733814,35
1543733815,34
1543733816,32
1543733817,36
1543733818,36
1543733819,39
1543733820,35
1543733821,31
1543733822,27
1543733823,36
1543733824,36
1543733825,35
1543733826,18
1543733827,12
1543733828,11
1543733829,9
1543733830,22
1543733831,35
1543733832,35
1543733833,39
1543733834,35
1543733835,38
1543733836,37
1543733837,38
1543733838,36
1543733839,36
1543733840,36
1543733841,19
1543733842,36
1543733843,37
1543733844,36
1543733845,35
1543733846,36
1543733847,36
1543733848,34
1543733849,32
1543733850,35
1543733851,31
1543733852,37
1543733853,35
1543733854,36
1543733855,35
1543733856,36
1543733857,39
1543733858,35
1543733859,33
1543733860,35
1543733861,38
1543733862,37
1543733863,40
1543733864,30
1543733865,31
1543733866,36
1543733867,38
1543733868,29
1543733869,22
1543733870,37
1543733871,36
1543733872,37
1543733873,35
1543733874,38
1543733875,36
1543733876,39
1543733877,34
1543733878,25
1543733879,37
1543733880,38
1543733881,35
1543733882,33
1543733883,36
1543733884,36
1543733885,35
1543733886,32
1543733887,35
1543733888,36
1543733889,36
1543733890,35
1543733891,36
1543733892,35
1543733893,36
1543733894,33
1543733895,35
1543733896,36
1543733897,34
1543733898,38
1543733899,33
1543733900,38
1543733901,38
1543733902,38
1543733903,34
1543733904,36
1543733905,36
1543733906,39
1543733907,35
1543733908,35
1543733909,38
1543733910,37
1543733911,36
1543733912,33
1543733913,35
1543733914,33
1543733915,36
1543733916,35
1543733917,35
1543733918,37
1543733919,31
1543733920,28
1543733921,36
1543733922,39
1543733923,37
1543733924,37
1543733925,37
1543733926,33
1543733927,37
1543733928,36
1543733929,37
1543733930,35
1543733931,27
1543733932,13
1543733933,159
1543733934,184
1543733935,147
1543733936,167
1543733937,167
1543733938,167
1543733939,173
1543733940,155
1543733941,167
1543733942,145
1543733943,163
1543733944,168
1543733945,169
1543733946,182
1543733947,139
1543733948,168
1543733949,179
1543733950,99
1543733951,165
1543733952,177
1543733953,180
1543733954,177
1543733955,172
1543733956,129
1543733957,172
1543733958,186
1543733959,110
1543733960,185
1543733961,168
1543733962,185
1543733963,175
1543733964,174
1543733965,181
1543733966,158
1543733967,183
1543733968,114
1543733969,146
1543733970,75
1543733971,160
1543733972,176
1543733973,175
1543733974,160
1543733975,157
1543733976,158
1543733977,171
1543733978,146
1543733979,169
1543733980,170
1543733981,175
1543733982,144
1543733983,165
1543733984,165
1543733985,139
1543733986,67
1543733987,145
1543733988,166
1543733989,194
1543733990,132
1543733991,169
1543733992,123
1543733993,155
1543733994,172
1543733995,181
1543733996,159
1543733997,174
1543733998,166
1543733999,168
1543734000,156
1543734001,159
1543734002,178
1543734003,128
1543734004,171
1543734005,149
1543734006,172
1543734007,176
1543734008,150
1543734009,170
1543734010,178
1543734011,178
1543734012,103
1543734013,174
1543734014,153
1543734015,169
1543734016,177
1543734017,159
1543734018,175
1543734019,181
1543734020,174
1543734021,187
1543734022,150
1543734023,169
1543734024,139
1543734025,164
1543734026,159
1543734027,176
1543734028,158
1543734029,173
1543734030,173
1543734031,173
1543734032,189
1543734033,148
1543734034,166
1543734035,154
1543734036,162
1543734037,162
1543734038,177
1543734039,164
1543734040,169
1543734041,174
1543734042,154
1543734043,166
1543734044,153
1543734045,175
1543734046,170
1543734047,168
1543734048,179
1543734049,157
1543734050,181
1543734051,126
1543734052,180
1543734053,169
1543734054,166
1543734055,172
1543734056,157
1543734057,146
1543734058,145
1543734059,164
1543734060,164
1543734061,175
1543734062,172
1543734063,176
1543734064,148
1543734065,165
1543734066,176
1543734067,179
1543734068,180
1543734069,145
1543734070,173
1543734071,148
1543734072,180
1543734073,157
1543734074,170
1543734075,184
1543734076,171
1543734077,190
1543734078,150
1543734079,177
1543734080,171
1543734081,161
1543734082,169
1543734083,159
1543734084,160
1543734085,148
1543734086,163
1543734087,171
1543734088,187
1543734089,176
1543734090,169
1543734091,178
1543734092,150
1543734093,156
1543734094,164
1543734095,162
1543734096,151
1543734097,164
1543734098,147
1543734099,153
1543734100,150
1543734101,173
1543734102,163
1543734103,181
1543734104,107
1543734105,158
1543734106,118
1543734107,156
1543734108,159
1543734109,129
1543734110,161
1543734111,178
1543734112,150
1543734113,170
1543734114,150
1543734115,177
1543734116,157
1543734117,161
1543734118,152
1543734119,160
1543734120,171
1543734121,158
1543734122,154
1543734123,141
1543734124,126
1543734125,167
1543734126,180
1543734127,158
1543734128,148
1543734129,159
1543734130,156
1543734131,169
1543734132,177
1543734133,154
1543734134,164
1543734135,152
1543734136,169
1543734137,122
1543734138,163
1543734139,159
1543734140,172
1543734141,145
1543734142,170
1543734143,167
1543734144,151
1543734145,174
1543734146,158
1543734147,157
1543734148,152
1543734149,150
1543734150,159
1543734151,162
1543734152,160
1543734153,159
1543734154,150
1543734155,185
1543734156,139
1543734157,167
1543734158,138
1543734159,170
1543734160,157
1543734161,180
1543734162,159
1543734163,162
1543734164,159
1543734165,166
1543734166,181
1543734167,152
1543734168,166
1543734169,147
1543734170,172
1543734171,141
1543734172,160
1543734173,140
1543734174,160
1543734175,147
1543734176,151
1543734177,110
1543734178,126
1543734179,119
1543734180,84
1543734181,85
1543734182,76
1543734183,43
1543734184,21
1543734185,249
1543734186,211
1543734187,217
1543734188,242
1543734189,225
1543734190,206
1543734191,239
1543734192,283
1543734193,260
1543734194,278
1543734195,256
1543734196,247
1543734197,273
1543734198,264
1543734199,255
1543734200,269
1543734201,261
1543734202,260
1543734203,252
1543734204,272
1543734205,280
1543734206,263
1543734207,24
1543734208,197
1543734209,233
1543734210,264
1543734211,289
1543734212,275
1543734213,280
1543734214,261
1543734215,276
1543734216,269
1543734217,172
1543734218,152
1543734219,257
1543734220,272
1543734221,264
1543734222,224
1543734223,252
1543734224,265
1543734225,265
1543734226,240
1543734227,212
1543734228,277
1543734229,279
1543734230,86
1543734231,264
1543734232,178
1543734233,266
1543734234,261
1543734235,268
1543734236,264
1543734237,202
1543734238,249
1543734239,224
1543734240,196
1543734241,262
1543734242,243
1543734243,258
1543734244,245
1543734245,264
1543734246,263
1543734247,261
1543734248,243
1543734249,113
1543734250,264
1543734251,262
1543734252,264
1543734253,265
1543734254,231
1543734255,209
1543734256,217
1543734257,260
1543734258,263
1543734259,253
1543734260,237
1543734261,196
1543734262,231
1543734263,252
1543734264,210
1543734265,259
1543734266,262
1543734267,231
1543734268,270
1543734269,188
1543734270,135
1543734271,212
1543734272,178
1543734273,244
1543734274,219
1543734275,182
1543734276,218
1543734277,185
1543734278,202
1543734279,252
1543734280,215
1543734281,217
1543734282,242
1543734283,233
1543734284,227
1543734285,257
1543734286,219
1543734287,259
1543734288,251
1543734289,245
1543734290,234
1543734291,270
1543734292,224
1543734293,195
1543734294,175
1543734295,8
1543734296,218
1543734297,250
1543734298,223
1543734299,193
1543734300,223
1543734301,229
1543734302,200
1543734303,239
1543734304,232
1543734305,235
1543734306,225
1543734307,211
1543734308,210
1543734309,233
1543734310,222
1543734311,244
1543734312,241
1543734313,240
1543734314,219
1543734315,224
1543734316,220
1543734317,268
1543734318,237
1543734319,239
1543734320,238
1543734321,229
1543734322,219
1543734323,251
1543734324,234
1543734325,221
1543734326,215
1543734327,256
1543734328,245
1543734329,268
1543734330,237
1543734331,218
1543734332,221
1543734333,208
1543734334,234
1543734335,242
1543734336,134
1543734337,61
1543734338,194
1543734339,235
1543734340,229
1543734341,230
1543734342,234
1543734343,209
1543734344,207
1543734345,194
1543734346,204
1543734347,196
1543734348,235
1543734349,205
1543734350,224
1543734351,228
1543734352,219
1543734353,210
1543734354,168
1543734355,166
1543734356,191
1543734357,230
1543734358,204
1543734359,239
1543734360,240
1543734361,237
1543734362,207
1543734363,215
1543734364,215
1543734365,202
1543734366,201
1543734367,219
1543734368,210
1543734369,217
1543734370,200
1543734371,206
1543734372,221
1543734373,239
1543734374,56
1543734375,62
1543734376,220
1543734377,226
1543734378,203
1543734379,216
1543734380,220
1543734381,208
1543734382,189
1543734383,238
1543734384,250
1543734385,244
1543734386,249
1543734387,216
1543734388,199
1543734389,206
1543734390,214
1543734391,255
1543734392,193
1543734393,252
1543734394,252
1543734395,267
1543734396,207
1543734397,219
1543734398,190
1543734400,154
1543734401,185
1543734402,236
1543734403,216
1543734404,226
1543734405,252
1543734406,263
1543734407,260
1543734408,256
1543734409,265
1543734410,235
1543734411,229
1543734412,159
1543734413,201
1543734414,232
1543734415,216
1543734416,185
1543734417,238
1543734418,235
1543734419,227
1543734420,218
1543734421,222
1543734422,200
1543734423,234
1543734424,191
1543734425,217
1543734426,206
1543734427,170
1543734428,176
1543734429,197
1543734430,169
1543734431,97
1543734432,76
1543734433,201
1543734434,67
1543734435,148
1543734436,219
1543734437,175
1543734438,243
1543734439,234
1543734440,188
1543734441,247
1543734442,157
1543734443,218
1543734444,237
1543734445,84
1543734446,100
1543734447,116
1543734448,58
1543734449,157
1543734450,257
1543734451,219
1543734452,242
1543734453,260
1543734454,245
1543734455,230
1543734456,197
1543734457,213
1543734458,230
1543734459,243
1543734460,208
1543734461,233
1543734462,179
1543734463,189
1543734464,213
1543734465,228
1543734466,220
1543734467,238
1543734468,262
1543734469,256
1543734470,263
1543734471,233
1543734472,250
1543734473,224
1543734474,229
1543734475,255
1543734476,251
1543734477,226
1543734478,216
1543734479,245
1543734480,216
1543734481,238
1543734482,245
1543734483,251
1543734484,261
1543734485,263
1543734486,239
1543734487,238
1543734488,248
1543734489,244
1543734490,214
1543734491,241
1543734492,232
1543734493,229
1543734494,263
1543734495,240
1543734496,230
1543734497,225
1543734498,234
1543734499,225
1543734500,230
1543734501,227
1543734502,232
1543734503,205
1543734504,202
1543734505,202
1543734506,213
1543734507,220
1543734508,216
1543734509,227
1543734510,251
1543734511,239
1543734512,244
1543734513,239
1543734514,245
1543734515,229
1543734516,236
1543734517,219
1543734518,218
1543734519,239
1543734520,191
1543734521,220
1543734522,201
1543734523,237
1543734524,233
1543734525,235
1543734526,230
1543734527,225
1543734528,236
1543734529,239
1543734530,236
1543734531,251
1543734532,207
1543734533,223
1543734534,248
1543734535,261
1543734536,253
1543734537,217
1543734538,209
1543734539,229
1543734540,223
1543734541,226
1543734542,213
1543734543,228
1543734544,234
1543734545,235
1543734546,230
1543734547,238
1543734548,237
1543734549,214
1543734550,216
1543734551,216
1543734552,178
1543734553,200
1543734554,256
1543734555,242
1543734556,213
1543734557,192
1543734558,230
1543734559,238
1543734560,240
1543734561,221
1543734562,255
1543734563,202
1543734564,199
1543734565,234
1543734566,217
1543734567,229
1543734568,208
1543734569,216
1543734570,239
1543734571,222
1543734572,216
1543734573,231
1543734574,221
1543734575,215
1543734576,236
1543734577,243
1543734578,245
1543734579,229
1543734580,198
1543734581,225
1543734582,222
1543734583,226
1543734584,236
1543734585,216
1543734586,183
1543734587,200
1543734588,189
1543734589,197
1543734590,236
1543734591,241
1543734592,211
1543734593,208
1543734594,238
1543734595,239
1543734596,191
1543734597,203
1543734598,182
1543734599,234
1543734600,179
1543734601,251
1543734602,221
1543734603,228
1543734604,207
1543734605,184
1543734606,222
1543734607,231
1543734608,223
1543734609,195
1543734610,216
1543734611,223
1543734612,199
1543734613,244
1543734614,232
1543734615,223
1543734616,241
1543734617,236
1543734618,216
1543734619,219
1543734620,206
1543734621,219
1543734622,209
1543734623,232
1543734624,211
1543734625,213
1543734626,228
1543734627,207
1543734628,216
1543734629,206
1543734630,243
1543734631,232
1543734632,200
1543734633,214
1543734634,180
1543734635,225
1543734636,213
1543734637,246
1543734638,219
1543734639,197
1543734640,181
1543734641,206
1543734642,205
1543734643,242
1543734644,150
1543734645,216
1543734646,228
1543734647,242
1543734648,190
1543734649,206
1543734650,235
1543734651,202
1543734652,215
1543734653,205
1543734654,196
1543734655,228
1543734656,208
1543734657,198
1543734658,174
1543734659,150
1543734660,191
1543734661,210
1543734662,207
1543734663,166
1543734664,198
1543734665,160
1543734666,223
1543734667,201
1543734668,177
1543734669,188
1543734670,207
1543734671,212
1543734672,202
1543734673,198
1543734674,174
1543734675,185
1543734676,192
1543734677,213
1543734678,216
1543734679,210
1543734680,226
1543734681,221
1543734682,207
1543734683,228
1543734684,233
1543734685,202
1543734686,206
1543734687,207
1543734688,218
1543734689,227
1543734690,211
1543734691,213
1543734692,224
1543734693,234
1543734694,222
1543734695,243
1543734696,236
1543734697,224
1543734698,48
1543734700,68
1543734701,174
1543734702,221
1543734703,216
1543734704,244
1543734705,209
1543734706,225
1543734707,210
1543734708,203
1543734709,241
1543734710,197
1543734711,236
1543734712,226
1543734713,201
1543734714,221
1543734715,211
1543734716,235
1543734717,222
1543734718,215
1543734719,213
1543734720,200
1543734721,201
1543734722,214
1543734723,162
1543734724,179
1543734725,201
1543734726,222
1543734727,220
1543734728,214
1543734729,218
1543734730,198
1543734731,214
1543734732,191
1543734733,209
1543734734,217
1543734735,207
1543734736,214
1543734737,220
1543734738,207
1543734739,220
1543734740,212
1543734741,206
1543734742,203
1543734743,211
1543734744,197
1543734745,180
1543734746,184
1543734747,214
1543734748,186
1543734749,199
1543734750,216
1543734751,221
1543734752,212
1543734753,175
1543734754,164
1543734755,202
1543734756,199
1543734757,214
1543734758,204
1543734760,74
1543734761,212
1543734762,204
1543734763,179
1543734764,197
1543734765,214
1543734766,202
1543734767,233
1543734768,216
1543734769,217
1543734770,186
1543734771,204
1543734772,210
1543734773,218
1543734774,213
1543734775,208
1543734776,191
1543734777,196
1543734778,206
1543734779,208
1543734780,213
1543734781,210
1543734782,216
1543734783,223
1543734784,194
1543734785,214
1543734786,228
1543734787,205
1543734788,206
1543734789,213
1543734790,219
1543734791,208
1543734792,212
1543734793,213
1543734794,213
1543734795,216
1543734796,200
1543734797,174
1543734798,211
1543734799,185
1543734800,68
1543734801,146
1543734802,185
1543734803,207
1543734804,189
1543734805,201
1543734806,209
1543734807,216
1543734808,212
1543734809,192
1543734810,201
1543734811,206
1543734812,188
1543734813,203
1543734814,193
1543734815,188
1543734816,194
1543734817,185
1543734818,183
1543734819,177
1543734820,191
1543734821,197
1543734822,190
1543734823,190
1543734824,192
1543734825,202
1543734826,225
1543734827,210
1543734828,223
1543734829,205
1543734830,201
1543734831,195
1543734832,199
1543734833,205
1543734834,194
1543734835,201
1543734836,194
1543734837,202
1543734838,192
1543734839,215
1543734840,189
1543734841,200
1543734842,197
1543734843,217
1543734844,197
1543734845,192
1543734846,198
1543734847,202
1543734848,201
1543734849,189
1543734850,201
1543734851,211
1543734852,199
1543734853,194
1543734854,205
1543734855,199
1543734856,214
1543734857,211
1543734858,208
1543734859,201
1543734860,213
1543734861,205
1543734862,183
1543734863,186
1543734864,221
1543734865,196
1543734866,188
1543734867,210
1543734868,211
1543734869,198
1543734870,187
1543734871,195
1543734872,193
1543734873,201
1543734874,209
1543734875,201
1543734876,192
1543734877,198
1543734878,209
1543734879,180
1543734880,198
1543734881,179
1543734882,184
1543734883,211
1543734884,205
1543734885,203
1543734886,198
1543734887,213
1543734888,179
1543734889,210
1543734890,189
1543734891,190
1543734892,196
1543734893,191
1543734894,180
1543734895,203
1543734896,176
1543734897,197
1543734898,190
1543734899,188
1543734900,180
1543734901,174
1543734902,189
1543734903,199
1543734904,193
1543734905,191
1543734906,206
1543734907,164
1543734908,187
1543734909,178
1543734910,195
1543734911,192
1543734912,198
1543734913,184
1543734914,173
1543734915,141
1543734916,188
1543734917,188
1543734918,196
1543734919,189
1543734920,193
1543734921,194
1543734922,185
1543734923,178
1543734924,197
1543734925,183
1543734926,196
1543734927,197
1543734928,196
1543734929,195
1543734930,195
1543734931,193
1543734932,195
1543734933,171
1543734934,170
1543734935,182
1543734936,191
1543734937,190
1543734938,188
1543734939,184
1543734940,189
1543734941,191
1543734942,196
1543734943,191
1543734944,169
1543734945,198
1543734946,180
1543734947,176
1543734948,170
1543734949,171
1543734950,205
1543734951,194
1543734952,163
1543734953,185
1543734954,186
1543734955,201
1543734956,194
1543734957,143
1543734958,180
1543734959,188
1543734960,138
1543734961,118
1543734962,172
1543734963,172
1543734964,192
1543734965,179
1543734966,192
1543734967,184
1543734968,185
1543734969,173
1543734970,131
1543734973,26
1543734974,111
1543734975,173
1543734976,194
1543734977,192
1543734978,199
1543734979,178
1543734980,197
1543734981,198
1543734982,167
1543734983,181
1543734984,197
1543734985,181
1543734986,181
1543734987,185
1543734988,170
1543734989,198
1543734990,173
1543734991,190
1543734992,191
1543734993,183
1543734994,183
1543734995,188
1543734996,193
1543734997,193
1543734998,185
1543734999,183
1543735000,178
1543735001,179
1543735002,167
1543735003,182
1543735004,176
1543735005,179
1543735006,181
1543735007,148
1543735008,177
1543735009,182
1543735010,181
1543735011,189
